venta_id,fecha,hora,cliente_id,producto,categoria,cantidad,precio_unitario,subtotal,metodo_pago,empleado,sucursal,dia_semana
877,2026-04-27,08:09,1517,Empanada Queso,Salado,8,2.35,18.8,Efectivo,María,Sur,Jueves
878,2026-04-16,06:47,1160,Croissant,Repostería,2,1.53,3.06,SINPE,Carlos,Centro,Viernes
879,2026-03-19,10:02,1535,Pan Dulce,Pan,7,1.06,7.42,Efectivo,Ana,Norte,Miércoles
880,2026-01-26,08:09,1603,Queque Vainilla,Pasteles,5,9.79,48.95,Tarjeta,Ana,Norte,Miércoles
881,2026-04-01,07:35,1357,Dona,Repostería,3,1.24,3.72,Efectivo,Ana,Norte,Jueves
882,2026-03-26,12:30,1737,Capuchino,Bebidas,5,3.22,16.1,SINPE,Luis,Centro,Viernes
883,2026-06-15,08:55,1745,Jugo Natural,Bebidas,8,2.87,22.96,Tarjeta,Ana,Sur,Sábado
884,2026-04-11,14:02,1686,Capuchino,Bebidas,7,3.16,22.12,Tarjeta,José,Norte,Sábado
885,2026-05-21,18:49,1724,Baguette,Pan,3,1.84,5.52,Tarjeta,Sofía,Sur,Lunes
886,2026-05-18,15:48,1054,Jugo Natural,Bebidas,2,2.71,5.42,SINPE,Sofía,Centro,Domingo
887,2026-05-06,06:17,1210,Empanada Queso,Salado,1,2.21,2.21,Efectivo,José,Sur,Jueves
888,2026-01-16,19:59,1023,Baguette,Pan,6,1.78,10.68,Tarjeta,María,Centro,Jueves
889,2026-01-04,07:34,1172,Pan Francés,Pan,6,0.44,2.64,Tarjeta,Luis,Centro,Miércoles
890,2026-04-22,08:03,1629,Pan Integral,Pan,2,2.12,4.24,Tarjeta,Luis,Centro,Sábado
891,2026-03-05,12:57,1331,Pan Francés,Pan,5,0.45,2.25,Tarjeta,María,Centro,Lunes
892,2026-05-08,13:32,1770,Dona,Repostería,4,1.23,4.92,SINPE,María,Centro,Miércoles
893,2026-04-03,13:01,1417,Pan Francés,Pan,6,0.45,2.7,SINPE,Luis,Centro,Miércoles
894,2026-05-21,18:08,1311,Café,Bebidas,2,1.95,3.9,SINPE,María,Norte,Lunes
895,2026-02-12,14:10,1800,Pan Dulce,Pan,4,1.13,4.52,Efectivo,Sofía,Norte,Viernes
896,2026-04-27,15:18,1668,Empanada Queso,Salado,1,2.19,2.19,Efectivo,Ana,Centro,Jueves
897,2026-04-12,19:40,1217,Queque Chocolate,Pasteles,5,12.41,62.05,SINPE,Sofía,Norte,Lunes
898,2026-04-23,07:53,1143,Croissant,Repostería,2,1.47,2.94,SINPE,Sofía,Norte,Jueves
899,2026-03-21,10:48,1724,Dona,Repostería,6,1.25,7.5,Tarjeta,Carlos,Centro,Sábado
900,2026-05-11,06:58,1708,Queque Vainilla,Pasteles,6,9.71,58.26,Efectivo,José,Centro,Viernes
901,2026-06-06,12:35,1713,Empanada Queso,Salado,1,2.39,2.39,SINPE,María,Norte,Viernes
902,2026-06-15,16:07,1361,Baguette,Pan,2,1.81,3.62,Tarjeta,Sofía,Norte,Jueves
903,2026-03-07,13:00,1226,Croissant,Repostería,1,1.44,1.44,SINPE,Ana,Norte,Sábado
904,2026-05-21,10:51,1735,Muffin,Repostería,6,2.33,13.98,Efectivo,Luis,Norte,Miércoles
905,2026-06-23,15:13,1007,Pan Francés,Pan,5,0.45,2.25,Efectivo,José,Norte,Lunes
906,2026-04-06,14:12,1675,Pan Dulce,Pan,5,1.11,5.55,SINPE,Sofía,Sur,Sábado
907,2026-02-24,07:08,1265,Capuchino,Bebidas,3,3.06,9.18,SINPE,Luis,Sur,Sábado
908,2026-06-01,17:43,1545,Pan Integral,Pan,5,2.13,10.65,SINPE,Carlos,Sur,Viernes
909,2026-04-21,16:41,1053,Muffin,Repostería,8,2.28,18.24,Tarjeta,María,Norte,Miércoles
910,2026-05-25,06:56,1738,Baguette,Pan,8,1.8,14.4,Efectivo,Ana,Norte,Jueves
911,2026-04-07,11:05,1585,Café,Bebidas,8,1.96,15.68,Efectivo,José,Centro,Sábado
912,2026-02-06,11:19,1064,Empanada Pollo,Salado,2,2.6,5.2,SINPE,José,Centro,Lunes
913,2026-05-26,16:59,1342,Empanada Queso,Salado,7,2.37,16.59,Tarjeta,Luis,Centro,Jueves
914,2026-03-17,18:15,1074,Dona,Repostería,6,1.24,7.44,SINPE,Sofía,Norte,Domingo
915,2026-01-02,20:02,1386,Baguette,Pan,8,1.81,14.48,Tarjeta,José,Centro,Domingo
916,2026-04-02,10:39,1641,Croissant,Repostería,1,1.56,1.56,Tarjeta,Ana,Centro,Sábado
917,2026-04-13,07:39,1770,Pan Francés,Pan,1,0.44,0.44,Tarjeta,Luis,Sur,Domingo
918,2026-04-26,12:56,1635,Jugo Natural,Bebidas,1,2.79,2.79,SINPE,Ana,Norte,Sábado
919,2026-03-19,09:06,1105,Jugo Natural,Bebidas,1,2.79,2.79,Efectivo,Sofía,Sur,Lunes
920,2026-02-21,14:16,1363,Capuchino,Bebidas,4,3.33,13.32,Tarjeta,María,Sur,Viernes
921,2026-01-02,08:19,1598,Empanada Queso,Salado,3,2.24,6.72,Tarjeta,Sofía,Sur,Domingo
922,2026-05-25,08:09,1480,Queque Vainilla,Pasteles,5,10.08,50.4,Tarjeta,Sofía,Norte,Miércoles
923,2026-06-22,08:03,1243,Queque Vainilla,Pasteles,1,10.02,10.02,SINPE,Sofía,Centro,Jueves
924,2026-06-07,18:04,1349,Queque Vainilla,Pasteles,4,10.48,41.92,Efectivo,José,Norte,Sábado
925,2026-03-28,15:36,1343,Galletas,Repostería,8,3.53,28.24,SINPE,Carlos,Norte,Miércoles
926,2026-01-16,09:58,1003,Croissant,Repostería,2,1.49,2.98,SINPE,Luis,Sur,Martes
927,2026-06-25,19:21,1757,Empanada Queso,Salado,4,2.24,8.96,Tarjeta,Luis,Norte,Martes
928,2026-01-12,06:35,1117,Pan Dulce,Pan,1,1.08,1.08,Efectivo,Carlos,Norte,Martes
929,2026-01-07,09:18,1178,Jugo Natural,Bebidas,6,2.67,16.02,Efectivo,Carlos,Sur,Martes
930,2026-01-06,19:16,1103,Queque Vainilla,Pasteles,4,9.68,38.72,Efectivo,José,Centro,Jueves
931,2026-02-10,13:15,1378,Jugo Natural,Bebidas,2,2.75,5.5,Tarjeta,José,Centro,Viernes
932,2026-01-04,08:56,1133,Pan Integral,Pan,7,2.28,15.96,Efectivo,Luis,Sur,Jueves
933,2026-04-21,09:58,1047,Galletas,Repostería,6,3.44,20.64,SINPE,Sofía,Centro,Domingo
934,2026-03-08,06:40,1286,Café,Bebidas,5,2.06,10.3,Efectivo,Sofía,Sur,Jueves
935,2026-06-20,07:10,1520,Dona,Repostería,2,1.23,2.46,Tarjeta,José,Sur,Miércoles
936,2026-06-12,14:44,1494,Empanada Queso,Salado,8,2.23,17.84,SINPE,María,Norte,Miércoles
937,2026-05-21,06:13,1224,Capuchino,Bebidas,7,3.24,22.68,Efectivo,María,Centro,Jueves
938,2026-04-19,08:59,1383,Dona,Repostería,5,1.19,5.95,Tarjeta,Sofía,Centro,Martes
939,2026-05-12,09:37,1042,Pan Integral,Pan,2,2.15,4.3,Tarjeta,Sofía,Sur,Miércoles
940,2026-04-12,18:31,1324,Empanada Pollo,Salado,8,2.49,19.92,Tarjeta,María,Centro,Martes
941,2026-01-12,20:05,1301,Empanada Queso,Salado,4,2.25,9.0,SINPE,Sofía,Sur,Sábado
942,2026-01-04,07:23,1039,Baguette,Pan,5,1.88,9.4,SINPE,Luis,Norte,Martes
943,2026-06-27,18:43,1281,Jugo Natural,Bebidas,6,2.73,16.38,Efectivo,José,Sur,Martes
944,2026-03-10,19:22,1413,Pan Dulce,Pan,5,1.05,5.25,Tarjeta,Sofía,Sur,Lunes
945,2026-02-08,17:47,1214,Empanada Queso,Salado,3,2.38,7.14,Tarjeta,Luis,Sur,Viernes
946,2026-04-11,18:05,1320,Pan Integral,Pan,8,2.25,18.0,Efectivo,María,Sur,Jueves
947,2026-05-01,11:08,1591,Dona,Repostería,8,1.19,9.52,Efectivo,Carlos,Sur,Lunes
948,2026-04-14,16:48,1413,Empanada Queso,Salado,6,2.26,13.56,SINPE,Sofía,Norte,Miércoles
949,2026-01-05,08:21,1581,Capuchino,Bebidas,1,3.22,3.22,SINPE,Sofía,Sur,Viernes
950,2026-02-13,07:34,1395,Pan Dulce,Pan,7,1.15,8.05,Efectivo,María,Centro,Miércoles
951,2026-03-03,08:06,1691,Capuchino,Bebidas,8,3.24,25.92,SINPE,Luis,Centro,Domingo
952,2026-02-03,20:24,1290,Galletas,Repostería,8,3.33,26.64,Efectivo,Luis,Norte,Sábado
953,2026-03-17,06:10,1334,Café,Bebidas,2,1.99,3.98,Tarjeta,María,Centro,Lunes
954,2026-01-13,20:55,1211,Croissant,Repostería,7,1.5,10.5,Efectivo,Luis,Norte,Jueves
955,2026-05-10,15:12,1514,Pan Dulce,Pan,8,1.06,8.48,SINPE,José,Norte,Miércoles
956,2026-04-03,19:25,1619,Dona,Repostería,1,1.26,1.26,Efectivo,Sofía,Norte,Viernes
957,2026-05-02,17:05,1294,Muffin,Repostería,8,2.39,19.12,SINPE,María,Norte,Sábado
958,2026-02-14,09:11,1632,Pan Dulce,Pan,5,1.09,5.45,SINPE,María,Norte,Jueves
959,2026-01-13,17:02,1245,Muffin,Repostería,3,2.45,7.35,Efectivo,Carlos,Sur,Viernes
960,2026-06-07,20:31,1421,Queque Chocolate,Pasteles,2,12.24,24.48,SINPE,Ana,Norte,Lunes
961,2026-03-14,13:10,1258,Pan Integral,Pan,2,2.2,4.4,Efectivo,Sofía,Centro,Jueves
962,2026-06-24,13:24,1351,Pan Francés,Pan,2,0.46,0.92,SINPE,María,Centro,Jueves
963,2026-06-05,11:42,1766,Pan Francés,Pan,1,0.44,0.44,Tarjeta,María,Norte,Lunes
964,2026-04-05,13:52,1285,Baguette,Pan,4,1.84,7.36,Efectivo,Luis,Centro,Viernes
965,2026-05-24,12:10,1079,Baguette,Pan,3,1.76,5.28,SINPE,Ana,Sur,Miércoles
966,2026-02-23,06:57,1691,Croissant,Repostería,8,1.48,11.84,SINPE,Luis,Norte,Sábado
967,2026-03-15,06:38,1004,Pan Francés,Pan,2,0.45,0.9,Efectivo,María,Centro,Martes
968,2026-01-14,06:00,1345,Queque Vainilla,Pasteles,4,9.7,38.8,Efectivo,José,Sur,Lunes
969,2026-06-06,17:10,1045,Dona,Repostería,2,1.24,2.48,Tarjeta,Sofía,Centro,Domingo
970,2026-02-20,09:59,1554,Queque Vainilla,Pasteles,6,10.06,60.36,Tarjeta,María,Centro,Martes
971,2026-02-01,12:41,1323,Dona,Repostería,2,1.18,2.36,Efectivo,María,Centro,Jueves
972,2026-03-21,15:23,1044,Dona,Repostería,2,1.22,2.44,Efectivo,Luis,Norte,Miércoles
973,2026-01-23,14:50,1582,Pan Integral,Pan,8,2.31,18.48,Efectivo,Carlos,Centro,Viernes
974,2026-06-05,11:11,1650,Queque Vainilla,Pasteles,7,10.18,71.26,SINPE,Carlos,Sur,Jueves
975,2026-05-15,12:32,1655,Baguette,Pan,6,1.71,10.26,SINPE,Luis,Sur,Viernes
976,2026-05-25,20:07,1316,Galletas,Repostería,1,3.41,3.41,Efectivo,José,Norte,Domingo
977,2026-03-16,10:12,1155,Dona,Repostería,2,1.15,2.3,Tarjeta,Luis,Sur,Lunes
978,2026-03-05,10:20,1659,Dona,Repostería,8,1.23,9.84,Efectivo,Sofía,Norte,Sábado
979,2026-02-28,17:21,1350,Pan Dulce,Pan,5,1.13,5.65,Efectivo,Luis,Sur,Lunes
980,2026-06-24,09:38,1390,Muffin,Repostería,4,2.47,9.88,SINPE,Carlos,Centro,Jueves
981,2026-04-03,09:03,1649,Jugo Natural,Bebidas,1,2.68,2.68,Efectivo,Luis,Centro,Lunes
982,2026-01-14,17:29,1318,Croissant,Repostería,4,1.46,5.84,Efectivo,José,Centro,Martes
983,2026-03-10,15:28,1650,Empanada Pollo,Salado,3,2.53,7.59,Efectivo,Carlos,Norte,Lunes
984,2026-04-15,12:32,1624,Queque Vainilla,Pasteles,7,9.88,69.16,SINPE,María,Centro,Domingo
985,2026-04-14,19:05,1777,Pan Integral,Pan,8,2.09,16.72,Tarjeta,Sofía,Sur,Martes
986,2026-04-10,13:18,1384,Café,Bebidas,3,1.95,5.85,SINPE,Sofía,Norte,Lunes
987,2026-02-05,20:12,1004,Queque Vainilla,Pasteles,3,10.21,30.63,Efectivo,Sofía,Sur,Sábado
988,2026-04-13,17:23,1393,Queque Vainilla,Pasteles,8,9.9,79.2,Tarjeta,Carlos,Sur,Viernes
989,2026-01-13,20:36,1166,Baguette,Pan,7,1.87,13.09,Efectivo,María,Norte,Domingo
990,2026-04-21,17:23,1713,Muffin,Repostería,6,2.4,14.4,Efectivo,José,Norte,Jueves
991,2026-01-27,11:40,1723,Galletas,Repostería,4,3.41,13.64,SINPE,Ana,Sur,Sábado
992,2026-04-22,08:16,1253,Jugo Natural,Bebidas,3,2.73,8.19,SINPE,Sofía,Sur,Domingo
993,2026-01-21,17:58,1393,Croissant,Repostería,1,1.44,1.44,Tarjeta,José,Sur,Lunes
994,2026-02-27,12:16,1708,Café,Bebidas,4,2.08,8.32,Tarjeta,Sofía,Sur,Sábado
995,2026-06-14,18:56,1745,Muffin,Repostería,7,2.42,16.94,Efectivo,Ana,Sur,Viernes
996,2026-03-24,09:59,1766,Pan Integral,Pan,6,2.27,13.62,Tarjeta,José,Norte,Lunes
997,2026-01-25,17:26,1537,Croissant,Repostería,8,1.43,11.44,Tarjeta,José,Norte,Sábado
998,2026-02-23,08:12,1498,Empanada Pollo,Salado,3,2.42,7.26,Efectivo,Sofía,Centro,Jueves
999,2026-01-24,08:51,1777,Capuchino,Bebidas,4,3.1,12.4,Efectivo,Carlos,Norte,Jueves
1000,2026-02-03,10:05,1386,Jugo Natural,Bebidas,2,2.9,5.8,Efectivo,Carlos,Centro,Miércoles
1001,2026-06-25,07:00,1062,Pan Francés,Pan,4,0.45,1.8,Tarjeta,Ana,Sur,Viernes
1002,2026-05-26,06:24,1617,Pan Integral,Pan,1,2.11,2.11,SINPE,Carlos,Norte,Jueves
1003,2026-03-12,16:56,1351,Pan Integral,Pan,6,2.22,13.32,Tarjeta,Luis,Norte,Sábado
1004,2026-03-28,11:51,1102,Empanada Pollo,Salado,7,2.53,17.71,Efectivo,María,Sur,Jueves
1005,2026-01-28,14:17,1716,Galletas,Repostería,3,3.33,9.99,Efectivo,Carlos,Norte,Viernes
1006,2026-06-07,06:40,1329,Jugo Natural,Bebidas,8,2.8,22.4,Efectivo,José,Norte,Domingo
1007,2026-02-20,13:25,1756,Pan Francés,Pan,6,0.46,2.76,SINPE,Ana,Norte,Jueves
1008,2026-06-04,17:24,1300,Muffin,Repostería,8,2.52,20.16,SINPE,Luis,Sur,Martes
1009,2026-01-10,19:43,1561,Pan Dulce,Pan,1,1.06,1.06,Tarjeta,Luis,Norte,Lunes
1010,2026-02-25,16:44,1091,Empanada Queso,Salado,4,2.24,8.96,Efectivo,María,Sur,Lunes
1011,2026-03-08,17:16,1681,Croissant,Repostería,6,1.56,9.36,Tarjeta,José,Centro,Sábado
1012,2026-06-11,19:14,1589,Croissant,Repostería,8,1.44,11.52,SINPE,Ana,Sur,Miércoles
1013,2026-05-28,12:51,1238,Empanada Pollo,Salado,7,2.54,17.78,Efectivo,Carlos,Centro,Miércoles
1014,2026-06-19,20:12,1762,Baguette,Pan,2,1.73,3.46,Efectivo,Sofía,Norte,Martes
1015,2026-05-24,06:19,1063,Pan Dulce,Pan,6,1.15,6.9,SINPE,Sofía,Centro,Domingo
1016,2026-03-26,16:59,1129,Empanada Pollo,Salado,7,2.45,17.15,SINPE,José,Sur,Viernes
1017,2026-05-28,13:20,1148,Dona,Repostería,2,1.19,2.38,Tarjeta,Luis,Norte,Sábado
1018,2026-02-24,16:54,1719,Empanada Queso,Salado,3,2.32,6.96,Efectivo,Sofía,Norte,Miércoles
1019,2026-06-19,13:40,1220,Café,Bebidas,2,1.95,3.9,Tarjeta,Carlos,Sur,Jueves
1020,2026-06-07,19:46,1230,Pan Francés,Pan,6,0.43,2.58,SINPE,José,Centro,Domingo
1021,2026-06-13,10:52,1675,Pan Integral,Pan,3,2.28,6.84,Efectivo,Ana,Sur,Jueves
1022,2026-03-25,12:25,1073,Queque Vainilla,Pasteles,7,10.18,71.26,SINPE,José,Norte,Miércoles
1023,2026-05-13,07:08,1331,Galletas,Repostería,4,3.57,14.28,SINPE,Ana,Sur,Miércoles
1024,2026-04-23,13:18,1148,Empanada Queso,Salado,3,2.32,6.96,Efectivo,Luis,Sur,Martes
1025,2026-05-04,16:50,1151,Galletas,Repostería,1,3.45,3.45,Tarjeta,María,Sur,Domingo
1026,2026-04-06,06:07,1527,Croissant,Repostería,1,1.44,1.44,SINPE,Carlos,Sur,Jueves
1027,2026-01-08,12:31,1309,Croissant,Repostería,7,1.46,10.22,SINPE,Sofía,Centro,Sábado
1028,2026-06-22,07:49,1474,Galletas,Repostería,7,3.6,25.2,SINPE,María,Norte,Sábado
1029,2026-01-04,07:07,1500,Jugo Natural,Bebidas,8,2.76,22.08,SINPE,José,Sur,Martes
1030,2026-06-04,18:37,1185,Pan Francés,Pan,8,0.44,3.52,Tarjeta,María,Sur,Sábado
1031,2026-01-11,07:45,1550,Empanada Pollo,Salado,5,2.52,12.6,Efectivo,María,Sur,Lunes
1032,2026-05-18,17:52,1667,Empanada Pollo,Salado,8,2.39,19.12,Efectivo,Luis,Sur,Lunes
1033,2026-04-26,11:07,1040,Croissant,Repostería,3,1.43,4.29,Efectivo,Sofía,Centro,Sábado
1034,2026-01-03,07:32,1305,Croissant,Repostería,2,1.51,3.02,Tarjeta,Sofía,Centro,Jueves
1035,2026-01-17,20:50,1300,Jugo Natural,Bebidas,1,2.73,2.73,SINPE,Sofía,Norte,Martes
1036,2026-05-12,15:34,1522,Capuchino,Bebidas,8,3.26,26.08,Efectivo,José,Centro,Sábado
1037,2026-02-05,10:54,1220,Pan Dulce,Pan,1,1.07,1.07,Efectivo,Sofía,Sur,Martes
1038,2026-06-20,12:04,1563,Capuchino,Bebidas,6,3.13,18.78,Tarjeta,Carlos,Norte,Sábado
1039,2026-01-09,16:27,1711,Muffin,Repostería,3,2.38,7.14,Efectivo,Sofía,Centro,Lunes
1040,2026-06-21,09:45,1381,Jugo Natural,Bebidas,5,2.94,14.7,SINPE,José,Sur,Domingo
1041,2026-02-11,18:27,1388,Café,Bebidas,3,1.98,5.94,Efectivo,Sofía,Centro,Lunes
1042,2026-06-18,12:04,1337,Queque Chocolate,Pasteles,2,12.04,24.08,SINPE,Ana,Norte,Miércoles
1043,2026-02-09,06:06,1386,Pan Integral,Pan,5,2.12,10.6,Efectivo,María,Centro,Domingo
1044,2026-06-10,15:52,1501,Muffin,Repostería,2,2.32,4.64,Efectivo,Sofía,Norte,Sábado
1045,2026-05-04,20:03,1174,Capuchino,Bebidas,5,3.22,16.1,Tarjeta,María,Centro,Miércoles
1046,2026-02-09,06:43,1525,Pan Integral,Pan,7,2.19,15.33,SINPE,Luis,Sur,Martes
1047,2026-03-02,20:46,1654,Croissant,Repostería,7,1.51,10.57,Tarjeta,José,Centro,Sábado
1048,2026-02-15,11:51,1479,Capuchino,Bebidas,7,3.27,22.89,SINPE,Carlos,Norte,Jueves
1049,2026-01-10,12:49,1320,Café,Bebidas,4,1.96,7.84,Efectivo,José,Centro,Lunes
1050,2026-02-19,06:05,1761,Galletas,Repostería,4,3.66,14.64,Tarjeta,Sofía,Norte,Domingo
1051,2026-04-22,14:59,1748,Pan Dulce,Pan,1,1.15,1.15,Efectivo,María,Norte,Viernes
1052,2026-05-07,20:53,1763,Jugo Natural,Bebidas,2,2.77,5.54,Efectivo,José,Norte,Sábado
1053,2026-06-22,20:52,1540,Café,Bebidas,6,1.95,11.7,SINPE,Sofía,Centro,Viernes
1054,2026-05-08,08:04,1375,Empanada Queso,Salado,3,2.34,7.02,Efectivo,Sofía,Norte,Lunes
1055,2026-03-04,11:58,1695,Empanada Pollo,Salado,8,2.47,19.76,Efectivo,Sofía,Centro,Miércoles
1056,2026-02-01,17:40,1582,Queque Chocolate,Pasteles,8,11.75,94.0,Tarjeta,Luis,Norte,Sábado
1057,2026-05-28,13:03,1364,Café,Bebidas,1,2.09,2.09,Efectivo,Sofía,Norte,Miércoles
1058,2026-03-24,08:25,1363,Queque Chocolate,Pasteles,6,11.53,69.18,Efectivo,Ana,Norte,Jueves
1059,2026-02-14,07:58,1499,Dona,Repostería,2,1.2,2.4,Efectivo,Luis,Sur,Miércoles
1060,2026-03-12,12:57,1186,Dona,Repostería,8,1.19,9.52,SINPE,Carlos,Centro,Jueves
1061,2026-03-24,12:00,1367,Jugo Natural,Bebidas,8,2.71,21.68,SINPE,Luis,Centro,Martes
1062,2026-04-24,11:57,1032,Queque Chocolate,Pasteles,1,11.56,11.56,Efectivo,José,Centro,Jueves
1063,2026-04-18,13:51,1698,Jugo Natural,Bebidas,5,2.69,13.45,SINPE,Luis,Norte,Domingo
1064,2026-06-27,19:24,1134,Pan Integral,Pan,7,2.2,15.4,Efectivo,Ana,Centro,Martes
1065,2026-06-08,06:43,1350,Croissant,Repostería,6,1.5,9.0,Tarjeta,Sofía,Sur,Lunes
1066,2026-04-03,18:27,1253,Empanada Pollo,Salado,8,2.45,19.6,SINPE,Luis,Sur,Viernes
1067,2026-01-28,10:44,1253,Croissant,Repostería,4,1.47,5.88,SINPE,María,Centro,Jueves
1068,2026-05-20,08:12,1605,Galletas,Repostería,2,3.57,7.14,SINPE,José,Centro,Martes
1069,2026-03-07,20:09,1436,Baguette,Pan,3,1.78,5.34,Efectivo,Sofía,Centro,Lunes
1070,2026-05-10,17:40,1236,Pan Dulce,Pan,1,1.09,1.09,Efectivo,Carlos,Norte,Jueves
1071,2026-03-04,10:23,1287,Pan Francés,Pan,7,0.46,3.22,Tarjeta,José,Norte,Martes
1072,2026-01-02,16:47,1329,Queque Vainilla,Pasteles,1,9.68,9.68,Efectivo,Carlos,Norte,Miércoles
1073,2026-03-16,11:21,1311,Muffin,Repostería,2,2.38,4.76,Efectivo,Ana,Sur,Lunes
1074,2026-06-26,11:47,1797,Jugo Natural,Bebidas,3,2.75,8.25,SINPE,Sofía,Sur,Miércoles
1075,2026-04-03,20:06,1133,Dona,Repostería,5,1.17,5.85,SINPE,José,Sur,Lunes
1076,2026-04-04,07:34,1633,Pan Francés,Pan,4,0.44,1.76,Tarjeta,Carlos,Sur,Jueves
1077,2026-02-02,08:12,1428,Pan Integral,Pan,4,2.21,8.84,SINPE,José,Norte,Domingo
1078,2026-04-21,17:07,1446,Pan Dulce,Pan,6,1.14,6.84,Efectivo,María,Norte,Viernes
1079,2026-03-23,08:18,1046,Muffin,Repostería,1,2.32,2.32,SINPE,Ana,Sur,Martes
1080,2026-05-28,14:04,1169,Galletas,Repostería,7,3.5,24.5,Tarjeta,Sofía,Norte,Viernes
1081,2026-03-07,08:00,1163,Pan Integral,Pan,7,2.18,15.26,SINPE,Luis,Sur,Sábado
1082,2026-06-17,10:19,1225,Pan Francés,Pan,8,0.45,3.6,Tarjeta,José,Norte,Viernes
1083,2026-05-08,10:02,1654,Baguette,Pan,3,1.75,5.25,Efectivo,Carlos,Centro,Miércoles
1084,2026-02-27,09:34,1118,Pan Dulce,Pan,1,1.12,1.12,Efectivo,José,Norte,Sábado
1085,2026-06-18,10:46,1136,Capuchino,Bebidas,6,3.14,18.84,Tarjeta,Sofía,Norte,Miércoles
1086,2026-02-24,10:11,1262,Pan Francés,Pan,1,0.46,0.46,Efectivo,Sofía,Sur,Domingo
1087,2026-06-13,16:16,1641,Pan Integral,Pan,2,2.25,4.5,SINPE,Sofía,Sur,Martes
1088,2026-03-07,15:40,1770,Pan Dulce,Pan,8,1.07,8.56,Tarjeta,Luis,Norte,Martes
1089,2026-04-03,13:11,1470,Galletas,Repostería,7,3.45,24.15,Efectivo,Luis,Centro,Viernes
1090,2026-01-10,08:56,1181,Empanada Queso,Salado,3,2.33,6.99,Tarjeta,José,Sur,Martes
1091,2026-02-15,20:41,1412,Baguette,Pan,3,1.72,5.16,Efectivo,José,Sur,Martes
1092,2026-04-13,06:07,1013,Galletas,Repostería,1,3.54,3.54,SINPE,Ana,Centro,Martes
1093,2026-06-20,06:50,1009,Pan Integral,Pan,2,2.15,4.3,Efectivo,Sofía,Sur,Domingo
1094,2026-04-25,15:57,1454,Queque Vainilla,Pasteles,2,9.7,19.4,Efectivo,Carlos,Norte,Jueves
1095,2026-06-09,16:34,1126,Croissant,Repostería,4,1.43,5.72,Efectivo,Ana,Centro,Viernes
1096,2026-04-05,06:58,1229,Queque Chocolate,Pasteles,2,12.01,24.02,Efectivo,Luis,Norte,Jueves
1097,2026-02-22,12:43,1732,Croissant,Repostería,6,1.52,9.12,Efectivo,María,Centro,Lunes
1098,2026-03-12,07:39,1341,Dona,Repostería,2,1.25,2.5,Efectivo,Carlos,Centro,Lunes
1099,2026-05-11,15:11,1695,Capuchino,Bebidas,3,3.1,9.3,Tarjeta,Luis,Sur,Sábado
1100,2026-01-09,20:31,1677,Queque Chocolate,Pasteles,5,11.82,59.1,Tarjeta,Carlos,Sur,Domingo
1101,2026-02-25,16:09,1327,Baguette,Pan,1,1.87,1.87,Efectivo,María,Norte,Sábado
1102,2026-01-19,12:46,1285,Pan Integral,Pan,8,2.27,18.16,Efectivo,Ana,Norte,Martes
1103,2026-04-14,13:44,1423,Croissant,Repostería,7,1.48,10.36,SINPE,José,Norte,Martes
1104,2026-05-16,14:34,1504,Pan Integral,Pan,4,2.17,8.68,SINPE,Sofía,Centro,Jueves
1105,2026-06-26,17:14,1719,Baguette,Pan,7,1.8,12.6,Efectivo,Luis,Norte,Lunes
1106,2026-04-05,20:07,1061,Dona,Repostería,1,1.18,1.18,Tarjeta,Carlos,Centro,Miércoles
1107,2026-05-14,09:13,1229,Empanada Queso,Salado,3,2.38,7.14,Efectivo,José,Centro,Lunes
1108,2026-01-23,12:23,1055,Galletas,Repostería,3,3.46,10.38,SINPE,Ana,Sur,Viernes
1109,2026-02-01,08:23,1144,Baguette,Pan,8,1.86,14.88,Efectivo,Luis,Centro,Lunes
1110,2026-02-16,17:08,1766,Capuchino,Bebidas,7,3.09,21.63,SINPE,José,Norte,Jueves
1111,2026-06-23,06:18,1113,Empanada Pollo,Salado,6,2.49,14.94,Efectivo,Ana,Sur,Lunes
1112,2026-01-13,19:27,1696,Capuchino,Bebidas,3,3.2,9.6,Tarjeta,Sofía,Sur,Domingo
1113,2026-04-06,10:05,1534,Queque Chocolate,Pasteles,5,12.25,61.25,Tarjeta,Luis,Sur,Martes
1114,2026-02-27,17:35,1619,Empanada Pollo,Salado,1,2.43,2.43,Efectivo,José,Norte,Jueves
1115,2026-02-02,18:23,1662,Queque Vainilla,Pasteles,7,10.33,72.31,Tarjeta,Luis,Norte,Lunes
1116,2026-03-01,09:18,1166,Baguette,Pan,2,1.78,3.56,SINPE,Ana,Centro,Martes
1117,2026-03-07,14:12,1653,Capuchino,Bebidas,1,3.28,3.28,Efectivo,Luis,Norte,Lunes
1118,2026-04-02,06:20,1095,Capuchino,Bebidas,1,3.22,3.22,Tarjeta,Ana,Norte,Domingo
1119,2026-03-25,12:46,1364,Queque Chocolate,Pasteles,7,12.0,84.0,Efectivo,José,Sur,Lunes
1120,2026-05-04,14:51,1793,Queque Vainilla,Pasteles,7,10.4,72.8,Efectivo,Ana,Sur,Domingo
1121,2026-01-10,08:09,1698,Empanada Pollo,Salado,8,2.52,20.16,Tarjeta,Ana,Sur,Lunes
1122,2026-06-21,08:49,1735,Galletas,Repostería,4,3.63,14.52,Efectivo,Sofía,Sur,Sábado
